22.1511,-100.9761
50.0614,19.9372
50.1136,8.6797
35.1053,-106.6464
32.8031,130.7078
34.65,133.9167
39.7797,-84.1998
25.5394,-103.4486
49.8844,-97.1464
46.8139,-71.2081
51.375,0.5
43.168,-77.6162
44.0151,-92.4778
36.7831,-119.7941
40.2046,-74.6765
43.2567,-79.8692
-37.7833,175.2833
55.777,-4.039
39.3938,-84.5653
59.9111,10.7528
44.9231,-123.0246
51.7769,19.4547
34.9756,138.3825
40.5961,-75.4756
9.9667,76.2833
41.65,-0.8833
36.1284,-95.9042
37.9842,23.7281
33.9508,-83.3689
23.2167,-106.4167
37.9722,-122.0016
35.3933,-80.6366
38.8674,-104.7606
60.1756,24.9342
51.11,17.0325
-28.0167,153.4
51.9225,4.4792
48.7761,9.1775
32.8153,-79.9628
38.3484,-81.6323
55.8611,-4.25
44.0538,-122.981
42.1155,-72.5395
39.9297,-83.7957
39.771,-89.6538
37.1943,-93.2916
42.962,-85.6562
57.6717,11.981
51.3333,12.3833
-29.8583,31.025
31.58,130.5281
-38.0,-57.55
42.6664,-73.7987
44.6274,-123.0966
31.5776,-84.1762
35.9692,-83.9496
-15.5958,-56.0969
3.0833,101.5333
44.4072,8.934
41.9295,-73.9968
35.3529,-119.0359
41.2278,-111.9682
36.7194,-4.42
54.6833,25.2833
30.4418,-91.131
22.203,113.545
40.1216,-74.8667
51.45,-2.5833
41.6812,-72.9407
53.0769,8.8089
41.0798,-81.5219
34.0376,-80.9037
38.9478,-92.3256
39.2004,-76.859
31.8578,-116.6058
51.05,13.74
53.3497,-6.2603
37.7161,-121.8963
41.7753,-72.5242
53.4794,-2.2453
42.9848,-71.4447
-24.7883,-65.4106
52.4083,16.9336
51.2211,4.3997
45.76,4.84
36.55,139.8833
53.3808,-1.4703
49.4539,11.0775
33.8333,132.7667
38.708,-9.139
40.2457,-111.6457
42.2705,-71.8079
52.192,-2.22
55.953,-3.189
43.6045,1.444
34.8353,-82.3647
35.5956,-77.3768
37.6896,-97.3442
41.6639,-83.5822
39.8567,-4.0244
-27.5933,-48.553
48.1447,17.1128
41.5725,-93.6105
-31.5375,-68.5364
18.4037,-66.0636
43.4186,-80.4728
52.6344,-1.1319
54.3667,18.6333
36.5611,136.6565
37.9861,-1.1303
34.4858,133.3625
43.0826,-89.3931
34.7114,-86.7626
39.5497,-119.8483
40.2752,-76.8843
34.7256,-92.3576
47.3744,8.5411
-23.9608,-46.3339
-33.925,18.425
40.8222,140.7475
45.5833,-73.75
39.5667,2.65
-41.2889,174.7772
26.6461,-80.2699
41.328502,19.818231
34.35,134.05
33.7346,-116.2346
29.5392,-81.246
35.0657,-85.2488
38.4458,-122.7067
36.7,137.22
47.6671,-117.433
-31.6333,-60.7
35.6619,-105.9819
32.7833,129.8667
43.0409,-76.1438
53.4247,14.5553
44.6475,-63.5906
53.725,-1.863
34.6935,-118.1753
40.0421,-76.3012
54.047,-2.801
31.9167,131.4167
37.9765,-121.3109
41.6949,-73.921
33.3645,-82.0708
43.6007,-116.2312
44.4939,11.3428
41.4044,-75.6649
27.4861,-99.5069
-43.5309,172.6365
50.73,-1.78
49.1953,16.6083
-35.2931,149.1269
43.7714,11.2542
34.8303,-87.6654
34.1781,-79.7877
45.2644,19.8317
41.0993,-80.6463
28.1272,-15.4314
34.7692,137.3916
36.6486,138.1928
42.1421,24.7415
5.65,100.48
-20.3189,-40.3378
36.0713,-94.166
35.0846,-78.9776
43.2114,27.9111
30.4427,-87.1886
34.5277,-117.3536
53.1167,18.0
43.2569,-2.9236
52.0889,5.1156
36.0956,-79.8269
27.726,-97.3755
43.7034,7.2663
51.2333,22.5667
-33.0153,27.9116
38.3453,-0.4831
37.0333,140.8833
48.4283,-123.3647
28.8285,-96.985
41.0886,-85.1437
54.5964,-5.93
52.0167,8.5333
43.0235,-83.6922
36.3833,139.0667
43.7706,142.365
40.0667,-2.15
37.4128,140.295
40.9667,-5.6639
40.098,-74.3579
42.2431,-84.4037
32.3163,-90.2124
35.6535,-88.8353
46.78,23.5594
42.7142,-84.5601
41.1253,16.8667
38.0423,-84.4587
34.6988,-86.6412
51.9625,7.6256
26.2122,127.6789
30.6783,-88.1162
47.2181,-1.5528
40.5478,-105.0656
35.5704,-82.5536
37.5027,15.0873
49.4878,8.4661
43.06,-79.1067
49.0167,8.4
39.7197,140.1025
37.9789,-121.7958
55.0077,-1.6578
-32.9167,151.75
41.6528,-4.7236
48.3717,10.8983
42.2314,-8.7124
39.2392,-8.6869
40.2236,-74.7641
39.6833,141.15
43.6119,3.8772
52.0594,1.1556
34.9334,-120.4432
40.809,-96.6788
53.2283,-0.5389
47.0708,15.4386
52.9533,-1.15
54.9,23.9333
9.9333,-84.0833
61.1508,-149.1091
-25.3431,-57.5094
46.05,14.5167
41.5563,-90.6052
49.8356,18.2925
48.5833,7.7458
42.2597,-89.0641
-38.7399,-72.5901
40.7245,-74.1725
32.4656,-93.7956
50.25,19.0
32.0281,-81.1784
45.4833,-75.65
42.2833,-83.0
33.7096,-78.8843
25.0667,-77.3333
44.0563,-123.1173
34.74,10.76
-10.2128,-48.3603
50.9025,-1.4042
40.8996,-72.4937
44.3333,23.8167
40.8075,-81.3677
55.5833,13.0333
43.5333,-5.7
36.3667,140.4667
50.3714,-4.1422
45.0225,-93.4618
33.5659,-101.8878
40.34,-75.9267
51.4542,-0.9731
28.0118,-81.7017
31.1833,-111.0
30.2084,-92.0323
40.399,-86.8594
39.9949,-105.0997
27.5629,-99.4875
-34.4331,150.8831
45.4397,12.3319
36.0641,136.2196
53.7444,-0.3325
30.4551,-84.2526
45.4386,10.9928
60.3925,5.3233
44.84,-0.58
40.752,-89.6153
-29.1,26.2167
34.21,-77.8866
39.7415,-75.5413
32.3473,-86.2666
34.0667,134.55
42.85,-2.6833
41.7686,140.7289
53.0,-2.1833
50.7762,6.0838
52.2692,10.5211
50.8058,-1.0872
43.058,-70.7826
36.8468,-76.354
38.25,140.3333
54.3233,10.1394
52.1333,-106.6833
43.3667,-8.3833
50.8333,12.9167
36.8945,-76.259
33.18,129.7156
46.1978,-119.1732
36.2381,137.9719
48.7167,21.25
51.4828,11.9697
41.1495,-8.6108
56.1572,10.2107
36.3276,-119.3269
39.3797,-74.4527
-26.2547,28.4428
52.1317,11.6392
38.1936,15.5542
42.7491,-71.491
39.9651,-76.7315
53.9583,-1.0803
50.6278,3.0583
37.1781,-3.6008
51.4344,5.4842
37.9881,-87.5341
25.998,-97.4565
61.4981,23.76
19.2925,-99.6569
50.8096,19.1222
-42.8806,147.325
51.56,-1.78
30.4271,-89.0703
40.5122,141.4883
44.2779,-88.3891
-34.5333,-58.7167
47.5436,-122.7122
35.7425,-81.323
48.1147,-1.6794
-36.8271,-73.0503
51.57,5.07
50.0,8.2667
53.8697,10.6864
42.2749,-85.5882
50.4547,-104.6067
37.2785,-79.958
50.9781,11.0292
51.8783,-0.4147
34.2492,132.5658
52.2304,-0.8938
42.503,27.4702
44.9386,26.0225
54.0833,12.1333
46.8652,-96.8292
51.9,-8.4731
52.3758,5.2256
41.5033,-5.7556
44.515,-87.9896
52.04,-0.76
35.1988,-101.8311
48.3,14.2833
45.6503,13.7703
20.6458,-105.2222
42.8167,-1.65
34.4285,-119.7202
29.6804,-82.3458
34.2903,-83.8301
46.2,6.15
50.4167,4.4442
35.4681,133.0486
40.8522,-73.3824
38.4109,-82.4344
53.2167,6.5667
51.3158,9.4979
47.53,21.6392
47.0417,-122.8959
36.8403,-2.4681
57.15,-2.11
65.0142,25.4719
41.5495,-72.0882
52.63,1.297
40.4181,17.2408
45.5389,10.2203
50.6397,5.5706
47.0722,21.9211
44.8015,10.328
41.3843,-81.7286
52.5725,-0.2431
44.3,-78.3167
34.1781,131.4739
-34.9333,-57.95
31.5598,-97.1881
-19.5833,-65.75
36.5695,-87.342
43.32,-1.98
41.9665,-91.6782
60.4517,22.27
50.72,-1.88
35.5011,134.235
43.5397,-96.732
36.1324,-5.3781
44.6458,10.9257
34.0393,-117.6064
39.6401,-77.7217
42.1168,-80.0733
-38.15,144.35
51.5875,4.775
63.44,10.4
43.3167,-79.8
44.4877,-73.2314
36.0758,-79.4686
43.3192,21.8961
35.2494,-81.1853
50.05,22.0
49.2628,4.0347
52.4,13.0667
41.5503,-8.42
44.663611,-1.169722
45.2692,27.9575
41.4409,-82.184
49.2333,7.0
-19.25,146.8167
43.51,16.45
47.5606,7.5906
51.8475,5.8625
41.4016,-73.471
16.0333,-16.5
49.7414,13.3825
42.4397,19.2661
42.3408,-3.6997
42.6056,-5.57
53.78,20.4942
15.0667,120.7167
45.4347,4.3903
38.9956,-1.8558
49.4811,8.4353
43.4628,-3.805
35.3681,132.755
44.7,10.6333
36.0164,-115.2208
42.3372,-122.8537
42.4234,-71.1087
-33.2994,-66.3392
49.49,0.1
53.1439,8.2139
-25.6667,27.2336
42.9833,144.3833
43.1121,12.3888
59.8498,17.6389
52.2789,8.0431
33.9517,131.2467
-5.1167,105.3
45.4,-71.9
52.21,5.97
51.55,0.71
52.2236,6.8956
40.1144,-88.2735
44.4161,12.2017
46.1667,21.3167
46.25,20.1667
43.55,10.3167
55.4004,10.3833
47.1628,-122.5299
39.6977,-105.1168
40.0763,-74.2031
33.8471,-118.1221
45.1715,5.7224
-33.9667,22.45
47.3167,5.0167
39.4336,-77.4141
52.15,5.38
30.2012,-93.2122
33.2348,-87.5267
44.8667,24.8833
32.597,-83.6529
47.7972,13.0477
32.0249,-102.1137
43.6241,-84.2319
47.4736,-0.5542
39.2167,9.1167
43.2281,-86.2563
32.8065,-83.6974
36.4019,138.2491
49.0167,12.0833
51.7519,-1.2578
41.4584,15.5519
42.465,-2.4456
48.1,20.7833
44.0142,20.9394
38.8803,-6.9753
51.7167,8.7667
43.838,4.361
44.0594,12.5683
34.0661,132.9978
41.7483,-88.1657
56.462,-2.9707
42.1014,-75.9093
51.9833,5.9167
39.0346,-95.6955
41.5189,-88.1499
45.8,24.15
-16.92,145.78
45.7831,3.0824
30.0849,-94.1451
33.9076,-116.9766
51.5833,-3.0
51.8644,-2.2444
39.7924,-75.0363
37.3057,-120.4778
46.5833,26.9167
38.2705,-104.6112
43.8445,25.9539
32.3184,-95.3062
40.2111,-8.4289
48.0077,0.1984
32.5992,-114.5488
52.6766,-2.4469
37.25,-6.95
49.8881,-119.4956
53.759,-2.699
49.05,-122.3167
54.5767,-1.2355
29.5799,-90.7058
46.0708,18.2331
41.6167,0.6333
51.9397,15.505
53.8142,-3.0503
39.0876,-108.5673
33.8038,-117.8218
62.2333,25.7333
48.7636,11.4261
-12.4381,130.8411
18.4054,-65.9792
42.4257,25.6346
47.3936,0.6892
32.3265,-106.7892
26.1917,-97.6976
-27.5667,151.95
41.1187,1.2453
-37.6858,176.1667
37.0551,-76.363
46.35,-72.55
42.4934,-83.027
49.892,2.299
40.4757,-88.9703
39.1637,-86.5257
44.8306,-93.3151
46.948,7.4474
46.5923,-120.5496
47.6842,17.6344
47.2683,11.3933
15.5839,120.9189
47.3887,-122.2129
44.8353,11.6199
45.8353,1.2625
40.45,19.4833
48.7543,-122.4687
34.4089,133.205
42.3759,-71.1185
43.3972,-80.3114
52.2053,0.1192
58.9701,5.7333
45.3272,14.4411
59.6173,16.5422
49.6106,6.1328
45.916,6.133
49.7944,9.9294
36.3406,-82.3803
39.7431,-8.8069
37.4003,-79.1909
41.4676,12.9037
49.1404,9.218
48.3984,9.9916
33.6458,130.6914
59.2669,15.1965
43.0117,-78.7569
35.3493,-94.3695
52.5167,6.1
50.7167,-3.5333
52.4231,10.7872
31.7411,130.7631
47.6597,23.5819
32.4543,-99.7384
36.1275,-5.4539
57.0337,9.9166
51.8917,0.903
50.8667,5.6833
40.5698,-122.365
37.077,-113.577
45.7891,-108.5524
40.7167,19.55
39.1357,-121.6381
51.6287,-0.7482
62.8925,27.6783
51.5339,9.9356
36.5224,-82.5453
46.7756,-92.1392
42.4643,14.2142
42.6986,2.8956
34.9416,-81.0244
51.2089,3.2242
41.6559,-91.5303
46.0667,11.1167
53.748,-2.482
43.4199,-83.9501
37.4947,139.9297
47.24,6.02
44.2225,12.0408
32.5822,131.665
39.7575,-121.8152
39.161,-75.5203
43.1887,-70.8845
47.7041,-116.7935
40.7267,8.5592
49.1203,6.1778
47.95,21.7167
47.9025,1.909
33.2847,131.4911
48.4833,9.2167
58.4094,15.6257
36.9617,140.0461
45.1517,26.8167
51.7361,0.4798
45.5339,-94.1718
28.2294,-81.2829
33.9603,133.2834
36.535,-6.2975
43.6112,-116.3968
50.3597,7.5978
56.0424,12.721
53.55,8.5833
18.012,-66.6198
41.3242,19.4558
35.25,136.25
32.5183,-92.0774
43.0961,-75.226
58.1467,7.9956
42.0667,19.5
37.7667,-3.7711
32.65,-16.9167
42.492,-92.3522
43.4667,-80.5167
45.55,11.55
32.7867,-115.5586
50.9272,11.5864
49.4428,1.0886
42.5667,12.65
50.4667,4.8667
49.7557,6.6394
43.5083,-79.8833
53.5228,-1.1325
44.0562,-121.3087
46.9074,19.6917
34.2894,133.7978
50.8147,-0.3714
47.75,7.34
46.1328,-64.7714
48.3822,-89.2461
52.6289,4.744
44.8199,-91.4949
51.2667,-1.0876
46.5,11.35
31.1076,-97.3894
55.9281,23.3167
54.1903,16.1817
51.1092,-0.1872
42.4959,-96.3901
38.3756,-75.5867
-41.4419,147.145
49.18,-0.37
-31.9,26.8833
48.6936,6.1846
33.9072,-98.5291
42.3364,-7.8633
50.77,15.0584
45.45,8.6167
45.05,9.7
50.8756,8.0167
40.1686,-105.1005
47.79,22.89
52.15,9.95
41.9833,2.8167
41.74,-111.8419
50.77,0.28
46.6167,14.3
43.4132,24.6169
31.4424,-100.4506
43.6167,13.5167
43.824,-91.2268
49.5939,17.2508
43.4872,-112.0362
42.7677,-86.0985
52.2681,-113.8111
38.0375,-78.4855
32.5193,-94.7621
46.1461,-122.9629
50.8775,4.7044
51.9,8.3833
40.5611,-74.2943
37.7269,-121.4522
50.6761,-120.3408
49.4447,7.7689
51.757,18.083
46.0667,13.2333
43.4631,11.8781
40.6575,-7.9139
38.9144,139.8364
45.1047,24.3756
36.7642,-2.6147
51.7606,14.3342
38.9597,-95.2641
42.7003,-71.1626
46.8144,-100.7694
39.5032,-84.366
40.3893,-74.082
43.0167,-7.55
43.1667,-80.25
44.1333,12.2333
33.135,-117.1744
29.8736,-97.9381
35.5147,137.8219
46.55,15.6333
43.2461,-77.6989
53.6333,11.4167
42.0821,-71.0242
-36.75,144.2667
47.2,18.4167
35.89,140.6647
40.352,18.1691
39.4833,-6.3667
50.455,3.952
36.9719,-86.4373
43.9102,12.9133
51.38,-2.36
48.9747,14.4747
50.8782,12.0824
36.3274,-119.6549
44.9133,8.62
44.108,9.8289
39.4653,-74.9981
34.6176,-98.4203
46.875,-114.0214
-33.45,-70.55
32.6087,-85.4899
47.3039,-122.2108
50.2092,15.8319
44.0716,-103.2204
39.4654,-87.3763
52.135,-0.47
54.527,-1.5526
47.6514,26.2556
50.6592,14.0417
37.23,-80.4279
50.0386,15.7792
43.95,4.8075
53.6475,-3.0053
51.7667,5.5167
33.8374,-118.2559
55.725,24.3639
50.8,6.4833
48.52,9.0556
49.1642,-123.9364
43.5667,27.8333
63.8285,20.2706
44.2667,19.8833
29.6994,-98.1148
43.7167,10.4
54.7819,9.4367
7.6667,126.0833
57.7833,14.1667
38.91,16.5875
51.9017,-0.2019
41.7137,-71.1014
42.6781,26.326
50.7189,12.4961
41.7,-8.8333
49.0,21.2333
46.58,0.34
58.5919,16.1856
53.5595,-0.068
46.49,-81.01
40.7909,-77.8568
39.8556,-88.9337
34.573,-86.9906
40.6383,17.9458
26.6195,-81.8303
34.769,-84.9712
30.6657,-96.3668
42.3697,-87.8716
40.0891,-85.6893
34.5211,-82.6479
33.3754,-86.8064
61.4847,21.7972
54.9917,-7.3417
45.6722,12.2422
47.6633,9.1753
45.5603,18.6703
42.5818,-83.1457
36.9631,-120.0782
37.0758,-94.5018
36.7831,-2.8167
51.8168,-0.8124
49.6319,8.3653
59.2167,10.95
37.9778,-0.6833
33.5983,131.1883
10.6,123.4833
45.0342,23.2747
43.2746,26.9349
42.7722,11.1089
35.1872,-111.6195
37.6663,-121.8805
47.0523,8.3059
52.2883,8.9167
6.0886,-75.6361
50.4778,4.1881
37.9167,140.1167
37.2692,-76.7076
31.3074,-89.317
53.5809,-0.6502
30.8502,-83.2788
10.35,123.0667
54.0714,9.99
41.1351,-104.79
39.0833,-9.2667
40.464,-86.1277
45.6997,27.1797
39.7599,-94.821
41.1125,20.0822
40.6389,-8.6553
35.8212,-90.6791
47.2333,16.6333
40.3412,-76.4227
41.7264,1.8292
37.703,-85.877
33.4487,-94.0815
53.0506,8.6317
43.3476,3.219
49.8917,10.8917
53.1444,-1.1964
32.569,-97.1211
40.7656,-82.5275
41.1019,-87.8643
48.3147,18.0875
42.0167,-4.5333
51.2365,-0.5703
50.8167,8.7667
42.2986,-85.2296
45.3778,20.3861
43.3,-0.37
50.8333,3.2667
44.9,8.2069
44.8739,20.6519
51.346,-2.977
46.1591,-1.1517
52.2833,7.4333
34.6333,136.1
42.8909,-85.7066
41.6169,-87.491
30.5061,-90.4563
54.891,-2.944
40.0752,-80.6951
53.2525,10.4144
25.6697,-80.3556
26.926,-101.449
53.5167,8.1333
38.9833,-3.9167
44.1167,15.2167
52.8019,-1.6367
41.5906,-87.3472
37.0667,14.25
49.9481,11.5783
49.2331,17.6669
39.1735,-78.1746
42.3085,-71.4368
51.9378,8.8833
59.3808,13.5016
37.7574,-87.1173
52.633,-1.695
45.19,28.8
36.925,14.7306
38.0833,-3.6333
53.9919,-1.5378
39.9362,-75.1073
33.6712,-85.8136
42.0463,-87.6942
42.0119,23.0897
46.5333,-84.35
52.6533,5.0733
53.099,-2.44
50.9481,1.8564
42.0307,-88.0838
42.8724,-112.4646
45.1853,9.155
38.6473,-77.3459
51.2198,7.6273
52.0436,5.6667
39.638,-79.9468
48.5397,12.1508
31.2335,-85.4069
38.4361,-78.8735
47.4356,-120.3283
55.467,8.45
45.1333,10.0333
52.4117,12.5561
41.9346,25.5556
43.8914,20.3497
42.9994,-82.3089
33.9392,-80.393
48.4202,-122.3115
40.9136,-73.8291
51.2333,2.9333
26.1006,-80.4054
51.8333,6.6167
-33.3272,115.6369
52.48,1.75
41.9267,8.7369
42.4824,26.5038
42.6855,-89.0136
33.6274,-96.6218
52.37,-1.26
47.2806,-2.2086
-24.8661,152.3494
49.9757,9.1478
40.8167,16.55
44.4297,24.3642
44.3531,11.7147
47.1747,20.1764
43.7403,-87.7316
29.1994,-81.0982
38.5342,-0.1314
44.0333,10.1333
47.7333,10.3167
50.1431,14.1053
48.0817,7.3556
50.5528,9.6775
22.8897,-109.9156
39.8117,-76.9835
42.5008,-90.7067
38.0175,12.515
42.0259,-93.6215
42.4186,12.1042
42.842,-106.3207
45.2806,-66.0761
51.1465,0.8676
44.5697,-123.278
-35.1189,147.3689
39.3,16.25
40.6333,15.8
14.1833,121.2833
43.7234,20.687
52.1146,8.6734
43.15,20.5167
37.7221,-89.2238
48.3777,17.5862
47.5022,-111.2995
41.7099,-86.8705
57.7304,12.92
-20.39,-40.4958
47.9218,-97.0886
44.9333,4.8917
47.0844,2.3964
37.0161,-7.935
34.9658,139.1019
59.1288,10.2197
36.95,14.5333
35.9676,-77.8048
39.0833,17.1167
42.5461,-6.5908
43.3109,-73.6459
47.8561,12.1289
64.8353,-147.6534
46.0103,8.9625
47.9967,-4.0964
45.3167,8.8667
40.3258,-78.9193
52.0565,-2.716
39.2703,-76.4942
44.1712,-93.9773
39.2624,-81.542
37.4915,14.0624
41.2369,-95.8517
53.8167,22.35
48.2997,4.0792
32.9068,-111.7624
51.2917,-114.0144
18.2003,-67.1397
43.9,25.9667
36.2046,-83.3006
38.9497,-77.3461
54.66,-5.67
44.8322,-68.7906
44.0181,1.3558
34.009,-86.0156
42.4786,-83.4893
34.4892,-93.0501
12.9486,123.8822
44.308,8.481
51.019,-3.1
41.9036,-71.0943
40.6667,16.6
42.9981,21.9461
40.9167,9.5
52.7705,-1.2046
40.0333,-3.6028
41.1333,14.7833
43.85,19.85
56.8837,14.8167
38.1593,-79.0611
37.3111,13.5765
46.3258,-0.4606
3.3217,-76.2347
45.57,5.9118
44.0915,-70.1681
46.3934,-116.9934
44.2856,11.8833
39.1512,-119.7474
48.3833,10.0
50.7444,3.2156
45.9636,-66.6431
38.5676,-92.1759
40.65,-4.6833
37.7878,-81.1841
28.5727,-80.8193
42.1984,-70.9466
50.613,-2.457
45.6832,-111.0552
48.7025,9.6528
35.3778,-77.972
44.8667,13.8333
42.9561,12.7033
41.6333,15.9167
34.5006,-114.3113
45.1553,18.0144
49.4303,2.0952
38.5725,-7.9072
37.3108,-89.5597
44.3833,7.55
52.3931,-0.7229
39.6957,-84.1495
46.2167,27.6667
42.4333,-123.3317
34.9514,-89.9787
42.4517,-73.2605
40.487,-74.445
42.5645,-114.4615
52.3885,-2.249
10.5679,123.7172
43.1836,3.0042
56.6522,23.7244
43.7718,-88.4396
50.5833,5.85
-4.0989,-38.4958
42.5542,21.8972
42.4442,-76.5032
52.4877,-0.7013
35.767,-119.2637
36.3546,-94.2306
51.28,1.08
46.6705,-1.426
47.1372,7.2472
47.06,-0.8783
50.05,10.2333
40.9481,-74.2453
31.145,-81.474
40.9153,14.7897
43.3183,11.3314
41.2398,-77.0371
49.8486,3.2864
41.3761,-82.1063
47.6559,-2.7603
42.1333,-0.4167
43.9734,-75.9094
49.3443,8.1952
32.4597,-80.7235
41.6951,15.3793
67.2833,14.3833
38.4789,-0.7967
48.5667,13.4667
62.4723,6.1549
33.0404,-112.0006
-25.29,152.84
10.7808,122.3894
39.4069,-9.1363
37.6517,12.5875
51.081,1.166
36.7555,-108.1823
40.9481,-4.1183
31.8247,-81.6135
55.709,9.535
45.0809,11.794
37.183,-5.767
45.9626,12.6563
43.6767,4.6278
45.5667,-73.2
38.9089,1.4328
47.7831,9.6114
44.7547,-85.6035
39.1355,-76.6958
29.2487,-94.891
36.1316,-97.074
-34.4509,-58.64201
-34.46914,-58.52764
-34.57535,-58.53617
-26.81667,-65.21667
-37.81486,144.96288
47.50099,9.74244
47.41246,9.74356
48.03333,14.41667
48.22167,14.23972
48.15,14.01667
51.05,3.73333
-20.34677,-40.29517
43.41667,23.23333
42.6,23.03333
43.85833,-79.03639
45.39681,-75.84449
44.39101,-79.6906
44.11538,-79.56939
43.69068,-79.75266
43.62006,-79.51721
46.49,-81.01
43.25139,-79.86436
44.31155,-79.5598
44.24389,-79.47418
49.10621,-122.66007
49.21966,-122.59849
43.86055,-79.34035
43.59005,-79.64213
45.5,-73.56667
43.76356,-79.40829
43.9,-78.85
44.3,-78.31667
42.88848,-79.25064
43.16481,-79.24297
49.25,-123.1
43.83532,-79.51896
48.42215,-123.3657
42.99479,-79.25005
49.73976,13.37345
63.20715,28.07792
43.5263,5.44543
43.92509,2.14864
43.58189,7.12533
47.7982,3.57378
47.63953,6.86361
42.7008,9.4503
47.58635,1.33509
45.16227,1.52946
42.56765,8.75722
43.55359,7.01735
43.20644,2.36393
43.60666,2.24018
46.78155,4.85235
49.7627,4.7258
43.43709,6.73847
43.6625,6.92833
44.63573,-1.07119
43.12116,6.12939
43.09411,-0.04712
47.51364,6.79669
41.59137,9.27831
46.03443,4.0727
43.18308,5.71055
43.40854,3.70067
43.23295,0.07808
50.99422,7.1263
51.51393,7.46526
48.35,10.98333
48.00907,7.84462
51.68076,7.79399
48.89338,8.6934
52.15,10.33333
49.31944,8.43111
49.55,8.66667
38.17317,20.48997
39.66503,20.85375
39.62156,19.91424
39.64047,22.41838
37.44656,25.32844
37.78767,20.8988
46.98065,18.91268
53.34981,-6.26031
41.22806,16.2953
45.73804,7.31358
41.07798,9.38944
45.52252,11.33442
42.85507,13.57351
41.31974,16.28353
40.61335,14.99176
45.69726,9.67408
41.10903,16.69097
45.61205,8.85156
40.55396,14.24059
40.69729,14.48348
41.26566,15.89392
44.31699,9.32042
45.2218,12.27959
42.09242,11.79541
36.94805,14.60527
45.80644,9.08443
41.56016,14.66302
43.77382,11.25075
44.21923,12.04005
41.0041,9.61805
40.8176,16.41747
40.73837,13.95097
42.3523,13.39802
41.22155,9.40981
38.96512,16.30927
